Date,Time,Latitude,Longitude
2014-06-30,14:55:00,40.03916003,-75.14477081
2014-06-30,15:25:00,39.97967408,-75.16586892
2014-06-30,15:29:00,40.01203181,-75.13588804
2014-06-30,15:34:00,39.95802122,-75.14880613
2014-06-30,16:00:00,40.03173529,-75.17890034
2014-06-30,16:00:00,40.03173529,-75.17890034
2014-06-30,16:15:00,39.91123455,-75.24278547
2014-06-30,16:20:00,39.96854398,-75.24345291
2014-06-30,16:25:00,39.9912393,-75.13331143
2014-06-30,16:25:00,39.9984842,-75.11087054
2014-06-30,16:30:00,39.96028084,-75.22684605
2014-06-30,16:35:00,39.99934543,-75.12285551
2014-06-30,16:40:00,40.01069454,-75.09922857
2014-06-30,17:00:00,39.96191796,-75.24006462
2014-06-30,17:10:00,39.96251305,-75.24057512
2014-06-30,17:20:00,39.92603736,-75.22793662
2014-06-30,17:34:00,40.01483819,-75.08552408
2014-06-30,18:28:00,39.99292313,-75.154861
2014-06-30,18:40:00,39.97723535,-75.22679637
2014-06-30,19:00:00,39.96818294,-75.22515829
2014-06-30,19:02:00,39.98893128,-75.1399637
2014-06-30,19:08:00,39.96172606,-75.1448457
2014-06-30,19:10:00,39.96044594,-75.22481986
2014-06-30,19:30:00,40.04631736,-75.0761817
2014-06-30,20:00:00,40.00869092,-75.12243591
2014-06-30,20:12:00,40.02702987,-75.06513772
2014-06-30,20:16:00,39.98934893,-75.13127035
2014-06-30,20:30:00,39.99341698,-75.12634796
2014-06-30,20:35:00,39.92751483,-75.23578889
2014-06-30,21:00:00,40.01532592,-75.14986147
2014-06-30,21:40:00,40.04365732,-75.15387048
2014-06-30,21:55:00,39.96072024,-75.22476442
2014-06-30,22:00:00,39.99506285,-75.12994711
2014-06-30,22:01:00,39.96076899,-75.22473246
2014-06-30,22:26:00,39.91940866,-75.17084071
2014-06-30,23:40:00,39.98267204,-75.17694471
2014-06-30,23:45:00,39.96099477,-75.22470649
2014-07-01,00:45:00,39.98794614,-75.22995871
2014-07-01,00:48:00,39.92722907,-75.18249222
2014-07-01,01:10:00,39.97574809,-75.22664108
2014-07-01,01:10:00,39.97574809,-75.22664108
2014-07-01,01:10:00,39.97574809,-75.22664108
2014-07-01,01:10:00,39.97574809,-75.22664108
2014-07-01,01:30:00,40.00233718,-75.12718618
2014-07-01,01:38:00,39.93807211,-75.22884519
2014-07-01,02:55:00,40.01100891,-75.15255966
2014-07-01,03:18:00,39.93580853,-75.17704254
2014-07-01,03:40:00,40.03694618,-75.05579187
2014-07-01,04:40:00,40.02622068,-75.14781987
2014-07-01,08:45:00,39.92499393,-75.17452126
2014-07-01,09:05:00,40.05708043,-75.15375637
2014-07-01,09:20:00,39.94740007,-75.23979037
2014-07-01,10:00:00,40.06468202,-75.17081428
2014-07-01,10:30:00,39.92301299,-75.22907684
2014-07-01,10:30:00,40.02904214,-75.14613742
2014-07-01,10:30:00,40.05459304,-75.14884092
2014-07-01,10:35:00,39.95203501,-75.17368978
2014-07-01,11:00:00,39.95425845,-75.23245604
2014-07-01,11:08:00,39.99515075,-75.09337019
2014-07-01,11:40:00,39.94907338,-75.16215754
2014-07-01,11:40:00,39.94907338,-75.16215754
2014-07-01,11:45:00,39.93498721,-75.22685328
2014-07-01,11:57:00,40.07008637,-75.16457226
2014-07-01,12:28:00,39.94951359,-75.16595945
2014-07-01,12:51:00,39.92006065,-75.15191737
2014-07-01,13:00:00,40.03615511,-75.12867706
2014-07-01,13:15:00,39.99283761,-75.13304078
2014-07-01,13:15:00,39.99283761,-75.13304078
2014-07-01,13:32:00,39.92006065,-75.15191737
2014-07-01,13:35:00,39.99516369,-75.12797317
2014-07-01,13:37:00,40.00929727,-75.09017819
2014-07-01,13:40:00,39.99351278,-75.12640511
2014-07-01,13:40:00,39.99355144,-75.12701589
2014-07-01,14:00:00,39.99164413,-75.12447045
2014-07-01,14:10:00,39.99613035,-75.12353816
2014-07-01,14:25:00,39.97713874,-75.25484037
2014-07-01,14:35:00,39.99164413,-75.12447045
2014-07-01,14:41:00,39.99463082,-75.12384705
2014-07-01,14:45:00,39.99341698,-75.12634796
2014-07-01,15:55:00,39.9139127,-75.23891952
2014-07-01,16:39:00,39.99728852,-75.09335456
2014-07-01,17:10:00,39.96662757,-75.23982448
2014-07-01,17:34:00,39.97155946,-75.20850199
2014-07-01,18:10:00,39.9697014,-75.22312657
2014-07-01,18:15:00,40.04110168,-75.12160525
2014-07-01,18:20:00,39.94341726,-75.17107396
2014-07-01,18:30:00,39.92849764,-75.19315686
2014-07-01,18:30:00,40.01437259,-75.08465731
2014-07-01,18:35:00,39.99443957,-75.13423031
2014-07-01,18:40:00,39.99405814,-75.13081573
2014-07-01,18:45:00,39.95929986,-75.23730782
2014-07-01,18:45:00,39.99541917,-75.12993327
2014-07-01,18:45:00,39.98524345,-75.14779647
2014-07-01,18:45:00,39.96046205,-75.22863216
2014-07-01,18:55:00,39.93002251,-75.23069945
2014-07-01,19:00:00,39.99436271,-75.13020574
2014-07-01,19:00:00,39.99624757,-75.13635661
2014-07-01,19:03:00,39.92583964,-75.23386482
2014-07-01,19:10:00,39.95724887,-75.20819428
2014-07-01,19:10:00,39.98678132,-75.12815425
2014-07-01,19:10:00,39.9431683,-75.22961737
2014-07-01,19:15:00,39.99905234,-75.1209144
2014-07-01,19:30:00,39.9917758,-75.11861215
2014-07-01,19:30:00,39.98634315,-75.13193624
2014-07-01,19:40:00,40.02163492,-75.07716035
2014-07-01,19:44:00,39.99271751,-75.13211593
2014-07-01,19:45:00,39.99302145,-75.13241971
2014-07-01,19:50:00,39.94121053,-75.2206461
2014-07-01,19:50:00,39.98267204,-75.17694471
2014-07-01,19:50:00,39.99283761,-75.13304078
2014-07-01,20:00:00,39.98398641,-75.13080715
2014-07-01,20:00:00,39.99268806,-75.1270019
2014-07-01,20:05:00,40.03573262,-75.07975485
2014-07-01,20:05:00,39.99624757,-75.13635661
2014-07-01,20:05:00,39.95425845,-75.23245604
2014-07-01,20:10:00,39.95564763,-75.22970704
2014-07-01,20:15:00,39.9847935,-75.1322382
2014-07-01,20:23:00,39.94448181,-75.2286676
2014-07-01,20:30:00,39.98781852,-75.13201857
2014-07-01,20:36:00,39.97501251,-75.21017361
2014-07-01,20:40:00,39.99258931,-75.13112928
2014-07-01,20:45:00,40.07907766,-75.2259899
2014-07-01,20:50:00,40.00760832,-75.13884896
2014-07-01,20:53:00,40.01868368,-75.08326824
2014-07-01,21:05:00,40.01098984,-75.13984627
2014-07-01,21:10:00,40.00481238,-75.14119611
2014-07-01,21:10:00,39.91782437,-75.23862777
2014-07-01,21:15:00,39.96137117,-75.22259799
2014-07-01,21:35:00,40.00474626,-75.14119435
2014-07-01,21:51:00,39.99753008,-75.1007074
2014-07-01,22:40:00,39.9324653,-75.22720939
2014-07-01,23:00:00,40.04382937,-75.1437146
2014-07-01,23:15:00,39.92668213,-75.14500252
2014-07-01,23:24:00,39.99947601,-75.17329544
2014-07-01,23:45:00,39.97142897,-75.22582806
2014-07-02,00:55:00,39.97720953,-75.22675195
2014-07-02,00:55:00,39.97720953,-75.22675195
2014-07-02,00:55:00,39.97720953,-75.22675195
2014-07-02,02:20:00,40.02479695,-75.13421656
2014-07-02,04:00:00,39.93574789,-75.18227746
2014-07-02,04:00:00,39.93574789,-75.18227746
2014-07-02,05:30:00,39.93591588,-75.17901011
2014-07-02,08:50:00,39.9303196,-75.17718994
2014-07-02,09:47:00,40.04340882,-75.16349125
2014-07-02,10:03:00,39.92109584,-75.24058768
2014-07-02,10:36:00,39.97527009,-75.24776363
2014-07-02,10:55:00,39.95655162,-75.23589196
2014-07-02,12:00:00,39.99521481,-75.13955091
2014-07-02,12:10:00,39.96677989,-75.24178652
2014-07-02,12:14:00,40.00033197,-75.10631424
2014-07-02,12:20:00,39.99509679,-75.13861853
2014-07-02,12:25:00,39.99509679,-75.13861853
2014-07-02,12:50:00,39.94049061,-75.21891194
2014-07-02,13:35:00,39.99491415,-75.13720651
2014-07-02,14:05:00,39.99164413,-75.12447045
2014-07-02,14:10:00,40.06451646,-75.16070021
2014-07-02,14:25:00,39.99509679,-75.13861853
2014-07-02,14:35:00,39.99091045,-75.13093523
2014-07-02,14:37:00,39.99333134,-75.12890604
2014-07-02,14:40:00,39.99260742,-75.1310148
2014-07-02,14:40:00,39.99260742,-75.1310148
2014-07-02,14:55:00,40.02851642,-75.09140051
2014-07-02,15:15:00,39.99463082,-75.12384705
2014-07-02,15:20:00,39.99333481,-75.17475167
2014-07-02,15:31:00,39.93438671,-75.17934645
2014-07-02,16:27:00,39.93870533,-75.21572667
2014-07-02,16:30:00,39.99380361,-75.15332945
2014-07-02,16:50:00,40.02867118,-75.09986425
2014-07-02,18:00:00,40.03433341,-75.16944043
2014-07-02,18:00:00,39.97222411,-75.23947244
2014-07-02,18:47:00,40.0223081,-75.07816488
2014-07-02,18:52:00,39.99794439,-75.11913721
2014-07-02,18:55:00,39.92516078,-75.17124315
2014-07-02,19:08:00,39.96580359,-75.22157461
2014-07-02,19:30:00,39.94147746,-75.22878245
2014-07-02,19:35:00,39.98925241,-75.14084994
2014-07-02,19:45:00,39.99397172,-75.1301819
2014-07-02,19:48:00,39.96275647,-75.20402338
2014-07-02,20:20:00,39.93576213,-75.14886668
2014-07-02,20:35:00,40.02581804,-75.1748536
2014-07-02,21:25:00,39.96589633,-75.23393531
2014-07-02,21:40:00,40.02266184,-75.15813032
2014-07-02,21:40:00,40.00209375,-75.13259091
2014-07-02,21:55:00,39.97676164,-75.23281683
2014-07-02,22:00:00,39.95425845,-75.23245604
2014-07-02,22:15:00,39.93261853,-75.15311156
2014-07-02,22:19:00,40.03353127,-75.17119077
2014-07-02,22:20:00,39.93154234,-75.17049749
2014-07-02,22:20:00,39.94850273,-75.20726679
2014-07-02,22:21:00,39.93154234,-75.17049749
2014-07-02,22:28:00,39.96584521,-75.23388993
2014-07-02,22:32:00,39.99621602,-75.11696165
2014-07-02,22:32:00,39.99621602,-75.11696165
2014-07-02,23:11:00,40.03087232,-75.12831451
2014-07-02,23:20:00,39.93446744,-75.17038952
2014-07-02,23:25:00,39.95425845,-75.23245604
2014-07-02,23:45:00,40.05382152,-75.1794259
2014-07-02,23:45:00,39.9673646,-75.20820519
2014-07-02,23:52:00,40.05375966,-75.17948882
2014-07-03,00:06:00,39.99670588,-75.11540582
2014-07-03,00:14:00,39.94774696,-75.1441509
2014-07-03,00:20:00,39.96489425,-75.22457694
2014-07-03,00:23:00,40.04876477,-75.08226989
2014-07-03,00:37:00,40.09837561,-75.04710252
2014-07-03,00:52:00,39.94103857,-75.22332527
2014-07-03,01:00:00,39.96753608,-75.22049551
2014-07-03,01:05:00,39.9330131,-75.18810083
2014-07-03,01:09:00,39.93992769,-75.21383413
2014-07-03,01:20:00,40.01822035,-75.14716739
2014-07-03,01:36:00,40.06426677,-75.15051055
2014-07-03,02:07:00,39.93042804,-75.23128929
2014-07-03,02:16:00,39.99400176,-75.23586698
2014-07-03,02:30:00,40.05455704,-75.09081834
2014-07-03,02:57:00,39.9659862,-75.22304294
2014-07-03,03:26:00,39.99271514,-75.12030953
2014-07-03,07:30:00,40.05302302,-75.16605091
2014-07-03,07:50:00,39.96507456,-75.20551867
2014-07-03,07:50:00,39.96507456,-75.20551867
2014-07-03,08:15:00,40.00963723,-75.11801618
2014-07-03,09:30:00,39.9697014,-75.22312657
2014-07-03,09:30:00,39.9697014,-75.22312657
2014-07-03,09:30:00,39.95108988,-75.15362535
2014-07-03,09:30:00,39.92288339,-75.23339293
2014-07-03,09:30:00,39.92288339,-75.23339293
2014-07-03,09:37:00,40.04825255,-75.18338428
2014-07-03,10:08:00,39.93202147,-75.16097838
2014-07-03,10:15:00,40.01867239,-75.11428554
2014-07-03,10:55:00,39.96261292,-75.20562359
2014-07-03,11:20:00,40.05914235,-75.16839925
2014-07-03,11:25:00,39.98256053,-75.14037914
2014-07-03,12:15:00,39.99438012,-75.12190621
2014-07-03,12:45:00,39.98504928,-75.12353249
2014-07-03,13:30:00,40.02621483,-75.12868489
2014-07-03,14:00:00,39.91925783,-75.16007257
2014-07-03,14:10:00,40.04830492,-75.1834005
2014-07-03,14:10:00,39.91302674,-75.15031493
2014-07-03,14:40:00,40.03309418,-75.1069267
2014-07-03,14:50:00,39.99755225,-75.10409472
2014-07-03,16:00:00,39.92863985,-75.23409049
2014-07-03,16:00:00,39.96422716,-75.20416464
2014-07-03,16:03:00,39.97134552,-75.12714653
2014-07-03,16:15:00,40.04509919,-75.10108219
2014-07-03,16:27:00,39.98896099,-75.14087754
2014-07-03,16:50:00,40.01483819,-75.08552408
2014-07-03,17:15:00,39.9828613,-75.16600658
2014-07-03,17:50:00,39.97794627,-75.11585015
2014-07-03,18:00:00,39.98441549,-75.1781291
2014-07-03,18:18:00,40.01389114,-75.12587611
2014-07-03,18:50:00,39.95579312,-75.24485763
2014-07-03,18:54:00,39.93566983,-75.18913371
2014-07-03,19:00:00,39.99541917,-75.12993327
2014-07-03,19:00:00,39.95345502,-75.23009862
2014-07-03,19:10:00,39.99436271,-75.13020574
2014-07-03,19:14:00,39.98427755,-75.14688497
2014-07-03,19:15:00,39.9908161,-75.1177738
2014-07-03,19:20:00,39.97019837,-75.22547623
2014-07-03,19:25:00,39.99964814,-75.1250959
2014-07-03,19:30:00,40.03355855,-75.03681067
2014-07-03,19:30:00,39.98876566,-75.14700096
2014-07-03,19:33:00,39.98256744,-75.13215507
2014-07-03,19:35:00,39.99696759,-75.129533
2014-07-03,19:40:00,40.00067552,-75.11327291
2014-07-03,19:40:00,39.99108919,-75.1454633
2014-07-03,19:45:00,40.02729031,-75.16093641
2014-07-03,20:00:00,40.0421481,-75.17994745
2014-07-03,20:05:00,39.9333773,-75.18120573
2014-07-03,20:05:00,40.03176721,-75.03187388
2014-07-03,20:15:00,40.05843322,-75.15905359
2014-07-03,20:20:00,40.03119462,-75.16370019
2014-07-03,20:20:00,40.02949157,-75.05609434
2014-07-03,20:21:00,39.98736859,-75.17179595
2014-07-03,20:25:00,39.96042602,-75.24111946
2014-07-03,20:25:00,39.99303483,-75.13457387
2014-07-03,20:29:00,40.02557755,-75.13099288
2014-07-03,20:30:00,39.92396143,-75.18652636
2014-07-03,20:30:00,39.99283761,-75.13304078
2014-07-03,20:30:00,39.99283761,-75.13304078
2014-07-03,20:35:00,39.99392606,-75.13026309
2014-07-03,20:45:00,39.96507456,-75.20551867
2014-07-03,20:50:00,39.95052328,-75.16288542
2014-07-03,21:00:00,39.98182235,-75.12975565
2014-07-03,21:00:00,40.03822882,-75.1446025
2014-07-03,21:30:00,39.98367598,-75.13139785
2014-07-03,21:30:00,39.98367598,-75.13139785
2014-07-03,21:30:00,39.98367598,-75.13139785
2014-07-03,21:45:00,39.98765098,-75.16643955
2014-07-03,22:00:00,39.9589841,-75.21693867
2014-07-03,22:04:00,40.02507573,-75.08267731
2014-07-03,22:26:00,40.01161559,-75.15664687
2014-07-03,23:15:00,39.97431941,-75.24077304
2014-07-03,23:17:00,40.0057181,-75.14831442
2014-07-03,23:30:00,40.00364847,-75.14143561
2014-07-03,23:37:00,40.00565371,-75.1009882
2014-07-04,00:05:00,40.00914915,-75.08532347
2014-07-04,00:16:00,39.97088272,-75.24096713
2014-07-04,00:20:00,40.01117471,-75.0912775
2014-07-04,00:46:00,40.02126814,-75.12239285
2014-07-04,01:35:00,40.02882395,-75.1322048
2014-07-04,01:42:00,40.05020846,-75.10005581
2014-07-04,01:53:00,39.94314883,-75.16182523
2014-07-04,02:01:00,40.02779409,-75.1760865
2014-07-04,02:10:00,39.94305779,-75.16035593
2014-07-04,02:20:00,40.05413107,-75.15957636
2014-07-04,02:20:00,40.06081576,-75.08442125
2014-07-04,03:05:00,40.03907149,-75.0595613
2014-07-04,03:14:00,40.01268654,-75.08734032
2014-07-04,03:30:00,39.92701754,-75.23494792
2014-07-04,03:47:00,39.99093173,-75.13089154
2014-07-04,05:45:00,39.98954282,-75.15725072
2014-07-04,05:53:00,40.00927904,-75.16286625
2014-07-04,06:30:00,39.97790964,-75.17342105
2014-07-04,07:20:00,39.98911853,-75.12044216
2014-07-04,08:15:00,39.97419524,-75.22639419
2014-07-04,10:00:00,40.02147468,-75.07339794
2014-07-04,10:31:00,40.02090637,-75.07977016
2014-07-04,10:45:00,39.98988933,-75.12111256
2014-07-04,11:30:00,39.94778874,-75.22533246
2014-07-04,11:35:00,39.99926959,-75.14746071
2014-07-04,11:38:00,40.03368275,-75.03700503
2014-07-04,11:58:00,39.95369976,-75.21920211
2014-07-04,12:25:00,39.99008512,-75.13770737
2014-07-04,12:42:00,40.0058115,-75.09623893
2014-07-04,13:45:00,40.01302426,-75.11942615
2014-07-04,13:54:00,40.04686493,-75.05836731
2014-07-04,14:46:00,39.92008317,-75.227876
2014-07-04,15:00:00,39.96784318,-75.24362517
2014-07-04,15:39:00,39.93068516,-75.22972664
2014-07-04,16:20:00,39.95374017,-75.15617906
2014-07-04,16:33:00,40.02618907,-75.14758596
2014-07-04,16:45:00,39.95504394,-75.23000278
2014-07-04,17:50:00,39.97723535,-75.22679637
2014-07-04,18:30:00,40.0360222,-75.12254386
2014-07-04,19:30:00,39.95486645,-75.18337237
2014-07-04,20:40:00,39.96537123,-75.17755823
2014-07-04,20:53:00,39.94215279,-75.22500881
2014-07-04,20:54:00,40.0170349,-75.18849799
2014-07-04,22:15:00,39.97554497,-75.24356606
2014-07-04,22:55:00,40.0547701,-75.15905304
2014-07-04,23:05:00,39.96218881,-75.24226868
2014-07-04,23:35:00,39.95477855,-75.16640909
2014-07-04,23:50:00,39.96901841,-75.24656314
2014-07-05,00:25:00,39.96739096,-75.17567383
2014-07-05,01:50:00,40.00107878,-75.12470911
2014-07-05,02:27:00,39.96609715,-75.24597637
2014-07-05,03:18:00,39.93726757,-75.17676883
2014-07-05,03:25:00,40.03095198,-75.12435131
2014-07-05,03:30:00,39.95896024,-75.22299302
2014-07-05,06:00:00,39.98883287,-75.12736831
2014-07-05,08:32:00,39.989174,-75.13886136
2014-07-05,08:45:00,39.94907338,-75.16215754
2014-07-05,09:05:00,40.01512776,-75.0640266
2014-07-05,09:10:00,39.99313801,-75.12415452
2014-07-05,09:16:00,39.96092089,-75.22609004
2014-07-05,09:16:00,39.96495264,-75.22705231
2014-07-05,09:30:00,40.05984843,-75.19070669
2014-07-05,09:40:00,40.04061084,-75.15149121
2014-07-05,10:00:00,40.0436715,-75.1497833
2014-07-05,10:00:00,40.0436715,-75.1497833
2014-07-05,10:09:00,40.01416742,-75.12868806
2014-07-05,10:25:00,39.97029361,-75.21388577
2014-07-05,10:26:00,39.97717864,-75.22679117
2014-07-05,10:39:00,40.06622735,-75.15891434
2014-07-05,10:39:00,39.98879104,-75.12734996
2014-07-05,10:40:00,40.05255019,-75.18067892
2014-07-05,11:40:00,39.95106406,-75.22557458
2014-07-05,11:40:00,39.95106406,-75.22557458
2014-07-05,12:00:00,39.97891048,-75.11864023
2014-07-05,12:27:00,40.04361272,-75.07679607
2014-07-05,13:05:00,40.0174544,-75.08553736
2014-07-05,13:10:00,40.00715547,-75.12329603
2014-07-05,14:00:00,40.05421936,-75.17914008
2014-07-05,14:55:00,40.03363978,-75.18206388
2014-07-05,15:40:00,40.04509919,-75.10108219
2014-07-05,16:30:00,40.01908209,-75.05806398
2014-07-05,16:46:00,39.90390933,-75.16237235
2014-07-05,17:00:00,39.96815194,-75.22518325
2014-07-05,17:25:00,40.03110044,-75.11107656
2014-07-05,17:25:00,40.03110044,-75.11107656
2014-07-05,17:35:00,39.96989138,-75.23912023
2014-07-05,17:42:00,40.01104742,-75.15252732
2014-07-05,18:10:00,39.95425845,-75.23245604
2014-07-05,18:50:00,40.03845567,-75.14184022
2014-07-05,18:56:00,39.98540231,-75.14926994
2014-07-05,19:00:00,39.96261292,-75.20562359
2014-07-05,19:02:00,39.99905234,-75.1209144
2014-07-05,19:10:00,40.02929483,-75.1745578
2014-07-05,19:20:00,39.93174021,-75.23146908
2014-07-05,19:21:00,39.95950968,-75.23321378
2014-07-05,19:30:00,39.97997638,-75.16744968
2014-07-05,19:30:00,39.95369484,-75.20903339
2014-07-05,19:30:00,39.94588495,-75.24032263
2014-07-05,19:33:00,39.94373595,-75.23281553
2014-07-05,19:33:00,39.94373595,-75.23281553
2014-07-05,19:37:00,40.02038006,-75.08430359
2014-07-05,19:40:00,39.98614962,-75.11786023
2014-07-05,19:50:00,39.99744379,-75.11722112
2014-07-05,19:55:00,39.99797997,-75.12940506
2014-07-05,20:03:00,39.98718443,-75.15055084
2014-07-05,20:04:00,39.98762696,-75.09962307
2014-07-05,20:26:00,39.97252292,-75.1537491
2014-07-05,20:50:00,39.99997254,-75.11547456
2014-07-05,20:58:00,39.95425845,-75.23245604
2014-07-05,21:27:00,40.06349736,-75.16154666
2014-07-05,21:50:00,39.94446156,-75.16336535
2014-07-05,22:15:00,39.92333529,-75.23174315
2014-07-05,22:15:00,40.02921888,-75.11510742
2014-07-05,22:18:00,39.92333529,-75.23174315
2014-07-05,22:18:00,40.01471236,-75.17862828
2014-07-05,22:29:00,39.96931947,-75.23030222
2014-07-05,22:30:00,39.96550945,-75.22462843
2014-07-05,22:33:00,39.96814393,-75.22512673
2014-07-05,22:45:00,40.00347925,-75.14280775
2014-07-05,23:09:00,39.9484358,-75.22328259
2014-07-05,23:45:00,39.99270571,-75.1271053
2014-07-05,23:58:00,39.96078882,-75.22475056
2014-07-06,00:05:00,39.99416576,-75.1808759
2014-07-06,00:40:00,40.02240489,-75.07816617
2014-07-06,00:44:00,40.02946432,-75.02487276
2014-07-06,00:45:00,40.02946432,-75.02487276
2014-07-06,00:45:00,40.02946432,-75.02487276
2014-07-06,00:45:00,40.02946432,-75.02487276
2014-07-06,00:50:00,39.96785301,-75.22819218
2014-07-06,01:15:00,39.9787121,-75.1696189
2014-07-06,01:25:00,39.94990265,-75.1436743
2014-07-06,01:30:00,40.02869443,-75.15520908
2014-07-06,01:32:00,39.95631135,-75.23989578
2014-07-06,01:40:00,39.96156605,-75.22452783
2014-07-06,01:43:00,39.93795418,-75.18868192
2014-07-06,01:45:00,40.04079953,-75.02965972
2014-07-06,01:53:00,40.04136204,-75.02824269
2014-07-06,02:10:00,39.9485678,-75.16781277
2014-07-06,04:11:00,40.0432426,-75.18093751
2014-07-06,04:27:00,39.99121959,-75.13184805
2014-07-06,06:30:00,40.00869092,-75.12243591
2014-07-06,08:00:00,39.95459741,-75.22639703
2014-07-06,09:00:00,39.96706215,-75.24373386
2014-07-06,11:00:00,39.92988572,-75.18360225
2014-07-06,11:49:00,39.99417118,-75.1009263
2014-07-06,11:53:00,40.09349037,-75.03128665
2014-07-06,11:55:00,40.00869092,-75.12243591
2014-07-06,11:55:00,39.97671278,-75.22405496
2014-07-06,12:10:00,40.05307904,-75.17717998
2014-07-06,12:20:00,39.96508822,-75.20545346
2014-07-06,12:45:00,39.97589859,-75.1585573
2014-07-06,12:55:00,40.01171267,-75.0714031
2014-07-06,13:26:00,40.03588454,-75.17486122
2014-07-06,13:30:00,39.91841306,-75.23425192
2014-07-06,14:05:00,39.98739887,-75.11905724
2014-07-06,14:15:00,39.91753454,-75.17774592
2014-07-06,14:20:00,40.07299858,-75.15950543
2014-07-06,14:30:00,39.91819519,-75.18119844
2014-07-06,15:44:00,40.00739652,-75.14697622
2014-07-06,16:23:00,39.97044911,-75.17225665
2014-07-06,16:45:00,39.97757694,-75.1286264
2014-07-06,16:52:00,40.07160359,-75.15757335
2014-07-06,16:53:00,40.08692308,-75.02325318
2014-07-06,17:20:00,39.92289861,-75.16219694
2014-07-06,17:56:00,39.96760307,-75.20076786
2014-07-06,17:57:00,39.91687865,-75.23597491
2014-07-06,18:04:00,39.96881539,-75.2138345
2014-07-06,18:30:00,40.05003119,-75.15049571
2014-07-06,18:40:00,40.02867118,-75.09986425
2014-07-06,18:40:00,40.02867118,-75.09986425
2014-07-06,19:25:00,40.0432445,-75.10372058
2014-07-06,19:34:00,39.93743694,-75.22022892
2014-07-06,19:40:00,40.02391946,-75.13036536
2014-07-06,19:40:00,40.06704574,-75.1563405
2014-07-06,19:45:00,39.9783886,-75.1216023
2014-07-06,20:35:00,40.00103143,-75.10011534
2014-07-06,20:59:00,39.99293081,-75.18281119
2014-07-06,21:30:00,39.99898916,-75.12044825
2014-07-06,21:44:00,39.96788636,-75.23688187
2014-07-06,22:55:00,39.99609451,-75.11651192
2014-07-06,23:00:00,40.02163492,-75.07716035
2014-07-06,23:10:00,39.94127377,-75.14678735
2014-07-06,23:50:00,39.97658238,-75.17504313
2014-07-07,00:05:00,40.00590669,-75.13711711
2014-07-07,00:30:00,39.96608385,-75.23582864
2014-07-07,00:40:00,39.9283997,-75.17542698
2014-07-07,01:03:00,40.0025029,-75.14390924
2014-07-07,01:12:00,39.96814393,-75.22512673
2014-07-07,01:20:00,40.01673997,-75.08363424
2014-07-07,02:20:00,40.01913422,-75.08148612
2014-07-07,02:33:00,39.94064694,-75.22412408
2014-07-07,03:20:00,40.12044458,-75.03645644
2014-07-07,10:09:00,39.93675222,-75.21949953
2014-07-07,10:35:00,39.94991287,-75.1692038
2014-07-07,11:46:00,40.04246237,-75.16223249
2014-07-07,12:40:00,39.9252198,-75.1527565
2014-07-07,12:50:00,40.06151101,-75.08384815
2014-07-07,13:06:00,39.9595052,-75.24014953
2014-07-07,13:45:00,39.97169107,-75.24387757
2014-07-07,14:55:00,39.95298942,-75.17809748
2014-07-07,15:09:00,40.04368311,-75.14374547
2014-07-07,15:50:00,39.98880594,-75.13901229
2014-07-07,16:15:00,39.96989138,-75.23912023
2014-07-07,16:23:00,39.93815356,-75.19868606
2014-07-07,16:40:00,39.95701435,-75.22566526
2014-07-07,16:40:00,39.99275728,-75.14510123
2014-07-07,16:45:00,39.93923121,-75.17829462
2014-07-07,16:45:00,39.99648508,-75.10978644
2014-07-07,17:10:00,39.96224497,-75.24273235
2014-07-07,17:35:00,39.98342757,-75.1293586
2014-07-07,17:35:00,40.02649647,-75.13871858
2014-07-07,17:40:00,40.04371303,-75.02178312
2014-07-07,17:41:00,39.96199898,-75.2406837
2014-07-07,17:41:00,39.96199898,-75.2406837
2014-07-07,17:41:00,39.96199898,-75.2406837
2014-07-07,18:01:00,39.96191796,-75.24006462
2014-07-07,18:15:00,39.92628547,-75.23752361
2014-07-07,18:20:00,40.0413246,-75.04065794
2014-07-07,18:20:00,40.0413246,-75.04065794
2014-07-07,18:24:00,39.96313618,-75.2023295
2014-07-07,18:30:00,39.96349556,-75.2404426
2014-07-07,18:42:00,40.03322475,-75.18644178
2014-07-07,18:45:00,39.9964761,-75.13382587
2014-07-07,19:00:00,39.99468979,-75.18462684
2014-07-07,19:24:00,40.11562437,-75.03249092
2014-07-07,19:24:00,39.99021976,-75.13870143
2014-07-07,20:02:00,39.91761564,-75.16085998
2014-07-07,20:31:00,39.97463685,-75.25195826
2014-07-07,20:50:00,40.01216501,-75.14894982
2014-07-07,20:50:00,39.97665735,-75.24802212
2014-07-07,20:55:00,39.95769529,-75.16249109
2014-07-07,21:10:00,39.96446019,-75.13427966
2014-07-07,22:22:00,39.96093195,-75.24501624
2014-07-07,22:35:00,40.03692779,-75.14469314
2014-07-07,22:40:00,39.97892071,-75.24972725
2014-07-07,22:40:00,39.93137274,-75.15631729
2014-07-07,23:12:00,39.98209875,-75.17214758
2014-07-07,23:16:00,40.03076233,-75.0483501
2014-07-08,00:16:00,39.95434239,-75.19851321
2014-07-08,00:20:00,39.95609361,-75.20633183
2014-07-08,01:32:00,39.97210983,-75.24692243
2014-07-08,01:45:00,39.96798803,-75.25083161
2014-07-08,01:50:00,39.92817248,-75.18003039
2014-07-08,02:18:00,39.94844576,-75.1606407
2014-07-08,02:23:00,40.04427395,-75.05405366
